core_id,run_id,nthreads,function,num_times,n_elements,sizeof,max_mbytes_per_sec,min_runtime,max_runtime,avg_runtime
57,0,1,Copy,100,10000000,8,17477.9,0.00915441,0.0109323,0.0107823
57,0,1,Mul,100,10000000,8,17006.9,0.00940795,0.0105486,0.0104144
57,0,1,Add,100,10000000,8,19147.5,0.0125343,0.0138454,0.0137206
57,0,1,Triad,100,10000000,8,19358.2,0.0123978,0.0133277,0.0132239
57,0,1,Dot,100,10000000,8,16147.6,0.0099086,0.0114466,0.00999718
58,0,1,Copy,100,10000000,8,17435.3,0.0091768,0.010609,0.0100939
58,0,1,Mul,100,10000000,8,17426.3,0.00918155,0.0103485,0.00980573
58,0,1,Add,100,10000000,8,19382.3,0.0123824,0.0135861,0.0130349
58,0,1,Triad,100,10000000,8,19683.1,0.0121932,0.0131658,0.0127254
58,0,1,Dot,100,10000000,8,16086,0.00994651,0.0113494,0.0104815
59,0,1,Copy,100,10000000,8,18265.7,0.00875959,0.0106394,0.0104128
59,0,1,Mul,100,10000000,8,17896.3,0.00894039,0.0100038,0.00978056
59,0,1,Add,100,10000000,8,19923.4,0.0120461,0.0133811,0.0131673
59,0,1,Triad,100,10000000,8,20025.4,0.0119848,0.0130906,0.0128639
59,0,1,Dot,100,10000000,8,16216.8,0.00986628,0.0114123,0.0100465
60,0,1,Copy,100,10000000,8,17661.9,0.00905907,0.0106548,0.00998979
60,0,1,Mul,100,10000000,8,17654.1,0.00906308,0.0101713,0.00958688
60,0,1,Add,100,10000000,8,19247.8,0.0124689,0.0136255,0.0129713
60,0,1,Triad,100,10000000,8,19414.1,0.0123621,0.0134339,0.0128479
60,0,1,Dot,100,10000000,8,16043.4,0.00997294,0.0114865,0.0106973
61,0,1,Copy,100,10000000,8,18170.9,0.0088053,0.010477,0.0101266
61,0,1,Mul,100,10000000,8,17629.2,0.00907585,0.0101455,0.00987575
61,0,1,Add,100,10000000,8,19998.2,0.0120011,0.0133067,0.0129129
61,0,1,Triad,100,10000000,8,20106.2,0.0119366,0.0129441,0.012683
61,0,1,Dot,100,10000000,8,16166.5,0.00989701,0.0113878,0.010226
62,0,1,Copy,100,10000000,8,18227.7,0.00877786,0.0103842,0.00958553
62,0,1,Mul,100,10000000,8,17631.3,0.00907475,0.0101869,0.00944984
62,0,1,Add,100,10000000,8,19781.9,0.0121323,0.0132466,0.0125027
62,0,1,Triad,100,10000000,8,20225.9,0.011866,0.0128648,0.0121814
62,0,1,Dot,100,10000000,8,16113.2,0.00992972,0.0114156,0.0107454
63,0,1,Copy,100,10000000,8,17793.5,0.00899204,0.0108032,0.0102858
63,0,1,Mul,100,10000000,8,17327.3,0.009234,0.0103388,0.009909
63,0,1,Add,100,10000000,8,19311.5,0.0124278,0.0137544,0.0132169
63,0,1,Triad,100,10000000,8,19475.1,0.0123234,0.0132948,0.0129154
63,0,1,Dot,100,10000000,8,16110.6,0.00993136,0.0114775,0.0104365
64,0,1,Copy,100,10000000,8,18011.1,0.00888341,0.0105166,0.0103496
64,0,1,Mul,100,10000000,8,17594.8,0.0090936,0.0102259,0.0100871
64,0,1,Add,100,10000000,8,19809.8,0.0121152,0.0133574,0.0132201
64,0,1,Triad,100,10000000,8,20046.2,0.0119724,0.0129067,0.0128083
64,0,1,Dot,100,10000000,8,16129.2,0.0099199,0.011394,0.0100371
65,0,1,Copy,100,10000000,8,18202.2,0.00879013,0.0104765,0.00983889
65,0,1,Mul,100,10000000,8,17644.6,0.00906791,0.01016,0.00960798
65,0,1,Add,100,10000000,8,19917.7,0.0120496,0.0132924,0.0127089
65,0,1,Triad,100,10000000,8,20206.3,0.0118775,0.0128833,0.0123649
65,0,1,Dot,100,10000000,8,16148.1,0.0099083,0.0114285,0.0105295
66,0,1,Copy,100,10000000,8,17831.4,0.00897292,0.0107432,0.0103434
66,0,1,Mul,100,10000000,8,17433.6,0.00917769,0.0103677,0.0100623
66,0,1,Add,100,10000000,8,19414.6,0.0123618,0.0135822,0.0132799
66,0,1,Triad,100,10000000,8,19589.6,0.0122514,0.0133141,0.0130358
66,0,1,Dot,100,10000000,8,16033.8,0.00997893,0.01151,0.010256
67,0,1,Copy,100,10000000,8,18013.7,0.00888211,0.0106235,0.00983752
67,0,1,Mul,100,10000000,8,17696.2,0.00904151,0.0101039,0.00946935
67,0,1,Add,100,10000000,8,19726.6,0.0121663,0.0133547,0.0126792
67,0,1,Triad,100,10000000,8,19944.3,0.0120335,0.0130531,0.0124448
67,0,1,Dot,100,10000000,8,16144.3,0.00991064,0.011405,0.0106773
