core_id,run_id,nthreads,function,num_times,n_elements,sizeof,max_mbytes_per_sec,min_runtime,max_runtime,avg_runtime
24,0,1,Add,100,10000000,8,19383.6,0.0123816,0.0136522,0.0134137
24,0,1,Triad,100,10000000,8,19571.9,0.0122625,0.0131854,0.0130803
24,0,1,Dot,100,10000000,8,15952.2,0.01003,0.0114812,0.0101537
25,0,1,Copy,100,10000000,8,17672.9,0.00905342,0.0108722,0.0102443
25,0,1,Mul,100,10000000,8,17356.4,0.00921852,0.0104804,0.00983034
25,0,1,Add,100,10000000,8,18987.9,0.0126396,0.0137917,0.0132517
25,0,1,Triad,100,10000000,8,19147.1,0.0125345,0.013499,0.0130384
25,0,1,Dot,100,10000000,8,15887.5,0.0100708,0.0116468,0.0106957
26,0,1,Copy,100,10000000,8,17426.7,0.00918132,0.010916,0.0106568
26,0,1,Mul,100,10000000,8,17183.8,0.0093111,0.0105324,0.0102584
26,0,1,Add,100,10000000,8,18818,0.0127537,0.013958,0.0136713
26,0,1,Triad,100,10000000,8,19074.6,0.0125822,0.0134471,0.0132887
26,0,1,Dot,100,10000000,8,15869.5,0.0100822,0.0116731,0.0103099
27,0,1,Copy,100,10000000,8,18095.1,0.00884217,0.0105582,0.00986058
27,0,1,Mul,100,10000000,8,18011.7,0.00888312,0.0100724,0.00939163
27,0,1,Add,100,10000000,8,19539.2,0.012283,0.0133733,0.0127724
27,0,1,Triad,100,10000000,8,19682.2,0.0121937,0.0132398,0.0126631
27,0,1,Dot,100,10000000,8,15929.9,0.010044,0.0115428,0.0107671
28,0,1,Copy,100,10000000,8,17901,0.00893804,0.0107033,0.0103328
28,0,1,Mul,100,10000000,8,17413.8,0.00918813,0.0104435,0.0100389
28,0,1,Add,100,10000000,8,19503,0.0123058,0.0135509,0.0131861
28,0,1,Triad,100,10000000,8,19682.8,0.0121934,0.0131892,0.0128959
28,0,1,Dot,100,10000000,8,15995.9,0.0100025,0.0115287,0.0103472
